28. ROUND;Athlone - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-cobh-ramblers/ppld6kuh/;Cabinteely - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-limerick/v7m059fb/;Drogheda - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-uc-dublin/hAi44T94/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-waterford/zZt93mPA/
27. ROUND;Waterford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-athlone/IsrjmSvU/;Cobh Ramblers - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-cabinteely/6gkh7VPo/;Limerick - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-drogheda/KjUHrnmo/;UC Dublin - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-shelbourne/OKrnl8PN/
25. ROUND;Limerick - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-athlone/txmRhWAh/
24. ROUND;Cobh Ramblers - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-limerick/dAr7myZC/;Waterford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-uc-dublin/vZm2lHJ6/
26. ROUND;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-waterford/AHvrklAH/;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-uc-dublin/KSoVijQb/;Cabinteely - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-drogheda/l2jZjAu5/;Shelbourne - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-limerick/ShkwjUfB/
25. ROUND;Drogheda - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-shelbourne/z1sBnelJ/;UC Dublin - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-cobh-ramblers/nwfIfhtt/;Waterford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-cabinteely/bDcMgCen/
24. ROUND;Athlone - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-drogheda/6Lkfjwkf/;Cabinteely - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-shelbourne/0rkbkc40/
23. ROUND;Limerick - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-waterford/hIojiJZm/;Cabinteely - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-uc-dublin/0KAFcLdK/;Drogheda - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-cobh-ramblers/8pAJduCQ/;Shelbourne - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-athlone/AgdohaKs/
22. ROUND;UC Dublin - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-limerick/6LTOzbk7/;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-shelbourne/MTBBb1sE/;Athlone - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-cabinteely/KOXSZH4D/;Waterford - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-drogheda/CbUKyvz1/
21. ROUND;Cobh Ramblers - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-athlone/Y7VGxKKf/;Limerick - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-cabinteely/GWzCw05l/;UC Dublin - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-drogheda/K0ktqMsR/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-shelbourne/xtx8vtjr/
20. ROUND;Athlone - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-waterford/MFWxp2SK/;Cabinteely - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-cobh-ramblers/visYprDE/;Drogheda - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-limerick/00rUoOc8/;Shelbourne - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-uc-dublin/CpknNvL7/
19. ROUND;Drogheda - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-cabinteely/jV0wP0je/;Limerick - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-shelbourne/YgjrOK51/;UC Dublin - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-athlone/xSdZPtyk/;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-cobh-ramblers/r5cVQMLr/
18. ROUND;Cobh Ramblers - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-uc-dublin/tdB3V2DR/;Athlone - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-limerick/SWebY4T8/;Cabinteely - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-waterford/Mge2XOrF/;Shelbourne - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-drogheda/0pf6WrbL/
17. ROUND;Limerick - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-cobh-ramblers/ETifZpE2/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-cabinteely/YXE7BsMe/;Drogheda - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-athlone/4bA3CN6k/;UC Dublin - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-waterford/CODBA1y2/
16. ROUND;Cobh Ramblers - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-drogheda/Q7BaD3iq/;Athlone - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-shelbourne/ETVOJ5EF/;UC Dublin - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-cabinteely/KQYWHqqS/;Waterford - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-limerick/8jVSIPTL/
15. ROUND;Limerick - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-uc-dublin/zwXKKoa9/;Cabinteely - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-athlone/vBwCM7Ud/;Drogheda - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-waterford/Q7kUcOid/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-cobh-ramblers/I1xGLRq3/
14. ROUND;Athlone - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-cobh-ramblers/C4oQb4xj/;Cabinteely - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-limerick/UudLapNq/;Drogheda - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-uc-dublin/hGYiHChH/;Shelbourne - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-waterford/buKlIhwB/
13. ROUND;Cobh Ramblers - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-cabinteely/KlLpJYN4/;Limerick - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-drogheda/xQVuKE8b/;UC Dublin - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-shelbourne/OMRyLfgh/;Waterford - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-athlone/UaSXLzvn/
12. ROUND;Athlone - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-uc-dublin/ILbF3gOH/;Cabinteely - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-drogheda/CrbJ2DwO/;Cobh Ramblers - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-waterford/jZdN1XhU/;Shelbourne - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-limerick/j9TTMGOu/
11. ROUND;Drogheda - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-shelbourne/Gd2b7yPh/;Limerick - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-athlone/6oeB4Z8B/;UC Dublin - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-cobh-ramblers/pW626eva/;Waterford - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-cabinteely/OM565Fg5/
10. ROUND;Cabinteely - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-shelbourne/fsEk9cft/;Cobh Ramblers - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-limerick/4IYukf9O/;Athlone - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-drogheda/x63f8H9n/;Waterford - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-uc-dublin/ILMNDwnP/
9. ROUND;Cabinteely - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-uc-dublin/6PJzhdP5/;Limerick - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-waterford/C2KWhxAa/;Drogheda - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-cobh-ramblers/pGIviGvC/;Shelbourne - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-athlone/QRZyjzfI/
8. ROUND;Cobh Ramblers - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-shelbourne/baGSgIfg/;Athlone - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-cabinteely/phzh0KHP/;UC Dublin - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-limerick/xpSJevQt/;Waterford - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-drogheda/GzRNfbum/
7. ROUND;Cobh Ramblers - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-athlone/61yl102J/;Limerick - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-cabinteely/2TA7h8bJ/;UC Dublin - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-drogheda/4rh4glqD/;Waterford - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-shelbourne/ALh0fUT6/
5. ROUND;Waterford - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-cobh-ramblers/MeKC3Y6K/
2. ROUND;Athlone - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-shelbourne/bavZs0vp/
6. ROUND;Athlone - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-waterford/tt1qbCUs/;Cabinteely - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-cobh-ramblers/z30mcWql/;Drogheda - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-limerick/Egaidjaf/;Shelbourne - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-uc-dublin/WUgdeAE0/
5. ROUND;Limerick - Shelbourne;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-shelbourne/4K9H2hMQ/;Drogheda - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-cabinteely/GbXQuVED/;UC Dublin - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-athlone/r5L84EiE/
4. ROUND;Athlone - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/athlone-limerick/fqqIsip1/;Cabinteely - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-waterford/ttuErXUf/;Cobh Ramblers - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-uc-dublin/x8YMtBa7/;Shelbourne - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-drogheda/nJuAqDFl/
3. ROUND;Limerick - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-cobh-ramblers/8St6pg0r/;Drogheda - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-athlone/K4PT3s13/;Shelbourne - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-cabinteely/EROX21G9/;UC Dublin - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-waterford/hINy2LVF/
2. ROUND;Cobh Ramblers - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-drogheda/8ULP4Noc/;UC Dublin - Cabinteely;https://www.betexplorer.com/soccer/ireland/division-1-2016/uc-dublin-cabinteely/SYrwsKgj/;Waterford - Limerick;https://www.betexplorer.com/soccer/ireland/division-1-2016/waterford-limerick/6Psstv9d/
1. ROUND;Limerick - UC Dublin;https://www.betexplorer.com/soccer/ireland/division-1-2016/limerick-uc-dublin/djh7ntWS/;Cabinteely - Athlone;https://www.betexplorer.com/soccer/ireland/division-1-2016/cabinteely-athlone/61afkrnA/;Drogheda - Waterford;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-waterford/0Obbl21G/;Shelbourne - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/shelbourne-cobh-ramblers/ER22mMGM/
FINAL - 2ND LEG;Drogheda - Wexford;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-wexford/pnBXxzf8/
FINAL - 1ST LEG;Wexford - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/wexford-drogheda/rsXlEjH7/
SEMI-FINALS - 2ND LEG;Drogheda - Cobh Ramblers;https://www.betexplorer.com/soccer/ireland/division-1-2016/drogheda-cobh-ramblers/b3E7vbeL/
SEMI-FINALS - 1ST LEG;Cobh Ramblers - Drogheda;https://www.betexplorer.com/soccer/ireland/division-1-2016/cobh-ramblers-drogheda/KCF3uvtF/
